5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,SilentJJ,https://t.me/SilentJJ
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,The Lonely,https://t.me/TheLonelyAlpaca
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,Nigel,https://t.me/Darth_llama
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,StevenD |,https://t.me/StevenTCD
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,Jeff,https://t.me/Jeff_Reymundus
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,Crypt0non The Alpaca,https://t.me/Crypt0non
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,Jan,https://t.me/junkowalski81
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,Cheeseburglar,https://t.me/Cheeseburglar
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,( M 🦙 E 🦙 R ) ⭐⭐⭐,https://t.me/mersaih
8707,A,ALPACA,"Alpaca Finance (ALPACA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Alpaca Finance has a current supply of 144,858,125.18686786 with 141,603,872.2278711 in circulation. The last known price of Alpaca Finance is 0.60187591 USD and is down -6.04 over the last 24 hours. It is currently trading on 36 active market(s) with $30,164,774.90 traded over the last 24 hours. More information can be found at https://www.alpacafinance.org/.",https://www.alpacafinance.org/,https://t.me/alpacafinance,Ariel,https://t.me/ariel_moon
