5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
5966,S,STC,"Student Coin (STC) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Student Coin has a current supply of 10,000,000,000 with 5,322,747,502 in circulation. The last known price of Student Coin is 0.00470787 USD and is down -4.97 over the last 24 hours. It is currently trading on 17 active market(s) with $1,631,562.59 traded over the last 24 hours. More information can be found at https://www.studentcoin.org/.",https://www.studentcoin.org/,https://t.me/studentcoin,Wojciech,https://t.me/podobas
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Milkshake,https://t.me/shibmilkshake
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Surf,https://t.me/surf26
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Gus,https://t.me/mrkytt
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,thrillhouse.eth 🇨🇦,https://t.me/wsbash
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Arthur J,https://t.me/Shibaslan
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Dana,https://t.me/DanaV52
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Shibrother,https://t.me/Shibrother
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,p b 5,https://t.me/pb5_five
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Shytoshi,https://t.me/Shytoshikusama
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Cryptodex - Shibalover - i will never dm you,https://t.me/shibonacci
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Rob,https://t.me/aywhatsgood1
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Baysed,https://t.me/BaysedAnon
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,Ray,https://t.me/Ray689
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,LC,https://t.me/anon
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,JEFF,https://t.me/jeffking_tkc
5994,S,SHIB,"SHIBA INU (SHIB) is a cryptocurrency and operates on the Ethereum platform. SHIBA INU has a current supply of 589,736,437,212,499.4 with 549,008,592,325,595.1 in circulation. The last known price of SHIBA INU is 0.00003721 USD and is up 5.10 over the last 24 hours. It is currently trading on 167 active market(s) with $2,100,702,533.83 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",https://shibatoken.com/,http://t.me/shibainuthedogecoinkiller,,https://t.me/anon
6138,D,DIA,"DIA (DIA) is a cryptocurrency and operates on the Ethereum platform. DIA has a current supply of 175,583,746.1333865 with 56,634,600 in circulation. The last known price of DIA is 1.47696243 USD and is up 3.37 over the last 24 hours. It is currently trading on 37 active market(s) with $17,753,881.52 traded over the last 24 hours. More information can be found at https://diadata.org/.",https://diadata.org/,https://t.me/DIAdata_org,Jenny,https://t.me/Jen1206
6138,D,DIA,"DIA (DIA) is a cryptocurrency and operates on the Ethereum platform. DIA has a current supply of 175,583,746.1333865 with 56,634,600 in circulation. The last known price of DIA is 1.47696243 USD and is up 3.37 over the last 24 hours. It is currently trading on 37 active market(s) with $17,753,881.52 traded over the last 24 hours. More information can be found at https://diadata.org/.",https://diadata.org/,https://t.me/DIAdata_org,Meshack Daniel || Won't DM first,https://t.me/DanielsMeshack
