5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
9989,S,SLRS,"Solrise Finance (SLRS) is a cryptocurrency launched in 2021. Solrise Finance has a current supply of 1,000,000,000 with 48,307,759.9 in circulation. The last known price of Solrise Finance is 0.47671673 USD and is up 1.59 over the last 24 hours. It is currently trading on 10 active market(s) with $449,172.96 traded over the last 24 hours. More information can be found at https://solrise.finance/.",https://solrise.finance/,https://t.me/solrisefinance,Jul | Won't DM You 🇻🇳,https://t.me/Chocolate090
9989,S,SLRS,"Solrise Finance (SLRS) is a cryptocurrency launched in 2021. Solrise Finance has a current supply of 1,000,000,000 with 48,307,759.9 in circulation. The last known price of Solrise Finance is 0.47671673 USD and is up 1.59 over the last 24 hours. It is currently trading on 10 active market(s) with $449,172.96 traded over the last 24 hours. More information can be found at https://solrise.finance/.",https://solrise.finance/,https://t.me/solrisefinance,Matt,https://t.me/matt_martin
9989,S,SLRS,"Solrise Finance (SLRS) is a cryptocurrency launched in 2021. Solrise Finance has a current supply of 1,000,000,000 with 48,307,759.9 in circulation. The last known price of Solrise Finance is 0.47671673 USD and is up 1.59 over the last 24 hours. It is currently trading on 10 active market(s) with $449,172.96 traded over the last 24 hours. More information can be found at https://solrise.finance/.",https://solrise.finance/,https://t.me/solrisefinance,Boris,https://t.me/turshija
9989,S,SLRS,"Solrise Finance (SLRS) is a cryptocurrency launched in 2021. Solrise Finance has a current supply of 1,000,000,000 with 48,307,759.9 in circulation. The last known price of Solrise Finance is 0.47671673 USD and is up 1.59 over the last 24 hours. It is currently trading on 10 active market(s) with $449,172.96 traded over the last 24 hours. More information can be found at https://solrise.finance/.",https://solrise.finance/,https://t.me/solrisefinance,Vidor | WON’T DM YOU,https://t.me/vidor
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,Kubilay | NEVER DM FIRST,https://t.me/kubilaykk
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,Ghost Walker,https://t.me/Ghostwalker97
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,Álêx Mērxër (Nibir),https://t.me/Nibir7042
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,No Friends In Wall Street,https://t.me/NoFriendsInWallStreet
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,Rhey0820™ 🇵🇭 | I never send DM to anyone,https://t.me/Rhey0820
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,arzhino | Never Dm First,https://t.me/arzhinoo
