5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
9721,S,SAMO,"Samoyedcoin (SAMO) is a cryptocurrency and operates on the Solana platform. Samoyedcoin has a current supply of 10,308,697,429 with 2,728,946,647 in circulation. The last known price of Samoyedcoin is 0.04468189 USD and is down -4.03 over the last 24 hours. It is currently trading on 16 active market(s) with $11,765,454.89 traded over the last 24 hours. More information can be found at https://samoyedcoin.com/.",https://samoyedcoin.com/,https://t.me/samoyedcoin,GoodSamoSamo (WILL NVR DM YOU),https://t.me/goodsamosamo
9721,S,SAMO,"Samoyedcoin (SAMO) is a cryptocurrency and operates on the Solana platform. Samoyedcoin has a current supply of 10,308,697,429 with 2,728,946,647 in circulation. The last known price of Samoyedcoin is 0.04468189 USD and is down -4.03 over the last 24 hours. It is currently trading on 16 active market(s) with $11,765,454.89 traded over the last 24 hours. More information can be found at https://samoyedcoin.com/.",https://samoyedcoin.com/,https://t.me/samoyedcoin,Bishop,https://t.me/bishop_smith
9721,S,SAMO,"Samoyedcoin (SAMO) is a cryptocurrency and operates on the Solana platform. Samoyedcoin has a current supply of 10,308,697,429 with 2,728,946,647 in circulation. The last known price of Samoyedcoin is 0.04468189 USD and is down -4.03 over the last 24 hours. It is currently trading on 16 active market(s) with $11,765,454.89 traded over the last 24 hours. More information can be found at https://samoyedcoin.com/.",https://samoyedcoin.com/,https://t.me/samoyedcoin,TheShaRinnegan (Will Never DM First),https://t.me/TheShaRinnegan
9741,S,SLIM,"Solanium (SLIM) is a cryptocurrency launched in 2021and operates on the Solana platform. Solanium has a current supply of 100,000,000 with 55,000,000 in circulation. The last known price of Solanium is 3.03507776 USD and is down -3.74 over the last 24 hours. It is currently trading on 9 active market(s) with $2,295,141.65 traded over the last 24 hours. More information can be found at https://www.solanium.io/.",https://www.solanium.io/,https://t.me/solanium_io_chat,Daniel,https://t.me/Eboredrag
9741,S,SLIM,"Solanium (SLIM) is a cryptocurrency launched in 2021and operates on the Solana platform. Solanium has a current supply of 100,000,000 with 55,000,000 in circulation. The last known price of Solanium is 3.03507776 USD and is down -3.74 over the last 24 hours. It is currently trading on 9 active market(s) with $2,295,141.65 traded over the last 24 hours. More information can be found at https://www.solanium.io/.",https://www.solanium.io/,https://t.me/solanium_io_chat,Jeffrey,https://t.me/anon
9741,S,SLIM,"Solanium (SLIM) is a cryptocurrency launched in 2021and operates on the Solana platform. Solanium has a current supply of 100,000,000 with 55,000,000 in circulation. The last known price of Solanium is 3.03507776 USD and is down -3.74 over the last 24 hours. It is currently trading on 9 active market(s) with $2,295,141.65 traded over the last 24 hours. More information can be found at https://www.solanium.io/.",https://www.solanium.io/,https://t.me/solanium_io_chat,Dan | Will Never DM You First,https://t.me/CMDan139
9741,S,SLIM,"Solanium (SLIM) is a cryptocurrency launched in 2021and operates on the Solana platform. Solanium has a current supply of 100,000,000 with 55,000,000 in circulation. The last known price of Solanium is 3.03507776 USD and is down -3.74 over the last 24 hours. It is currently trading on 9 active market(s) with $2,295,141.65 traded over the last 24 hours. More information can be found at https://www.solanium.io/.",https://www.solanium.io/,https://t.me/solanium_io_chat,Gui,https://t.me/SpeedyGonza1ez
9741,S,SLIM,"Solanium (SLIM) is a cryptocurrency launched in 2021and operates on the Solana platform. Solanium has a current supply of 100,000,000 with 55,000,000 in circulation. The last known price of Solanium is 3.03507776 USD and is down -3.74 over the last 24 hours. It is currently trading on 9 active market(s) with $2,295,141.65 traded over the last 24 hours. More information can be found at https://www.solanium.io/.",https://www.solanium.io/,https://t.me/solanium_io_chat,NICH◎LΔS,https://t.me/nicholashuynh
9741,S,SLIM,"Solanium (SLIM) is a cryptocurrency launched in 2021and operates on the Solana platform. Solanium has a current supply of 100,000,000 with 55,000,000 in circulation. The last known price of Solanium is 3.03507776 USD and is down -3.74 over the last 24 hours. It is currently trading on 9 active market(s) with $2,295,141.65 traded over the last 24 hours. More information can be found at https://www.solanium.io/.",https://www.solanium.io/,https://t.me/solanium_io_chat,Cenk,https://t.me/CenktheKing
9741,S,SLIM,"Solanium (SLIM) is a cryptocurrency launched in 2021and operates on the Solana platform. Solanium has a current supply of 100,000,000 with 55,000,000 in circulation. The last known price of Solanium is 3.03507776 USD and is down -3.74 over the last 24 hours. It is currently trading on 9 active market(s) with $2,295,141.65 traded over the last 24 hours. More information can be found at https://www.solanium.io/.",https://www.solanium.io/,https://t.me/solanium_io_chat,Y,https://t.me/MrYyd
