5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
2490,C,CXO,"CargoX (CXO) is a cryptocurrency and operates on the Ethereum platform. CargoX has a current supply of 215,119,015.62456924 with 207,557,627.3498277 in circulation. The last known price of CargoX is 0.17108822 USD and is up 11.64 over the last 24 hours. It is currently trading on 2 active market(s) with $69,924.49 traded over the last 24 hours. More information can be found at https://cargox.io/.",https://cargox.io/,https://t.me/cargoxcomments,Alex,https://t.me/Gerritsen
2490,C,CXO,"CargoX (CXO) is a cryptocurrency and operates on the Ethereum platform. CargoX has a current supply of 215,119,015.62456924 with 207,557,627.3498277 in circulation. The last known price of CargoX is 0.17108822 USD and is up 11.64 over the last 24 hours. It is currently trading on 2 active market(s) with $69,924.49 traded over the last 24 hours. More information can be found at https://cargox.io/.",https://cargox.io/,https://t.me/cargoxcomments,SaiD188,https://t.me/Zsaid88
2490,C,CXO,"CargoX (CXO) is a cryptocurrency and operates on the Ethereum platform. CargoX has a current supply of 215,119,015.62456924 with 207,557,627.3498277 in circulation. The last known price of CargoX is 0.17108822 USD and is up 11.64 over the last 24 hours. It is currently trading on 2 active market(s) with $69,924.49 traded over the last 24 hours. More information can be found at https://cargox.io/.",https://cargox.io/,https://t.me/cargoxcomments,Dudek,https://t.me/NT3328
2490,C,CXO,"CargoX (CXO) is a cryptocurrency and operates on the Ethereum platform. CargoX has a current supply of 215,119,015.62456924 with 207,557,627.3498277 in circulation. The last known price of CargoX is 0.17108822 USD and is up 11.64 over the last 24 hours. It is currently trading on 2 active market(s) with $69,924.49 traded over the last 24 hours. More information can be found at https://cargox.io/.",https://cargox.io/,https://t.me/cargoxcomments,Fredrik,https://t.me/FredrikLundstrom89
2490,C,CXO,"CargoX (CXO) is a cryptocurrency and operates on the Ethereum platform. CargoX has a current supply of 215,119,015.62456924 with 207,557,627.3498277 in circulation. The last known price of CargoX is 0.17108822 USD and is up 11.64 over the last 24 hours. It is currently trading on 2 active market(s) with $69,924.49 traded over the last 24 hours. More information can be found at https://cargox.io/.",https://cargox.io/,https://t.me/cargoxcomments,Gyasi,https://t.me/Herbitual
2490,C,CXO,"CargoX (CXO) is a cryptocurrency and operates on the Ethereum platform. CargoX has a current supply of 215,119,015.62456924 with 207,557,627.3498277 in circulation. The last known price of CargoX is 0.17108822 USD and is up 11.64 over the last 24 hours. It is currently trading on 2 active market(s) with $69,924.49 traded over the last 24 hours. More information can be found at https://cargox.io/.",https://cargox.io/,https://t.me/cargoxcomments,Daniel,https://t.me/DanMan10
2490,C,CXO,"CargoX (CXO) is a cryptocurrency and operates on the Ethereum platform. CargoX has a current supply of 215,119,015.62456924 with 207,557,627.3498277 in circulation. The last known price of CargoX is 0.17108822 USD and is up 11.64 over the last 24 hours. It is currently trading on 2 active market(s) with $69,924.49 traded over the last 24 hours. More information can be found at https://cargox.io/.",https://cargox.io/,https://t.me/cargoxcomments,Genotron,https://t.me/Genotron
2492,E,ELA,"Elastos (ELA) is a cryptocurrency launched in 2017. Users are able to generate ELA through the process of mining. Elastos has a current supply of 24,824,435.63440135 with 20,236,728.16063038 in circulation. The last known price of Elastos is 3.07315919 USD and is up 8.67 over the last 24 hours. It is currently trading on 22 active market(s) with $1,416,370.05 traded over the last 24 hours. More information can be found at https://elastos.info.",https://elastos.info,https://t.me/elastosdev,MButcho 🇸🇰,https://t.me/MButcho
2492,E,ELA,"Elastos (ELA) is a cryptocurrency launched in 2017. Users are able to generate ELA through the process of mining. Elastos has a current supply of 24,824,435.63440135 with 20,236,728.16063038 in circulation. The last known price of Elastos is 3.07315919 USD and is up 8.67 over the last 24 hours. It is currently trading on 22 active market(s) with $1,416,370.05 traded over the last 24 hours. More information can be found at https://elastos.info.",https://elastos.info,https://t.me/elastosdev,Michael,https://t.me/Hodl_ELA_Til_I_Die
2492,E,ELA,"Elastos (ELA) is a cryptocurrency launched in 2017. Users are able to generate ELA through the process of mining. Elastos has a current supply of 24,824,435.63440135 with 20,236,728.16063038 in circulation. The last known price of Elastos is 3.07315919 USD and is up 8.67 over the last 24 hours. It is currently trading on 22 active market(s) with $1,416,370.05 traded over the last 24 hours. More information can be found at https://elastos.info.",https://elastos.info,https://t.me/elastosdev,Benjamin 🇫🇷 🇨🇳,https://t.me/benjaminpiette
2492,E,ELA,"Elastos (ELA) is a cryptocurrency launched in 2017. Users are able to generate ELA through the process of mining. Elastos has a current supply of 24,824,435.63440135 with 20,236,728.16063038 in circulation. The last known price of Elastos is 3.07315919 USD and is up 8.67 over the last 24 hours. It is currently trading on 22 active market(s) with $1,416,370.05 traded over the last 24 hours. More information can be found at https://elastos.info.",https://elastos.info,https://t.me/elastosdev,Kevin,https://t.me/kevingzhang
2492,E,ELA,"Elastos (ELA) is a cryptocurrency launched in 2017. Users are able to generate ELA through the process of mining. Elastos has a current supply of 24,824,435.63440135 with 20,236,728.16063038 in circulation. The last known price of Elastos is 3.07315919 USD and is up 8.67 over the last 24 hours. It is currently trading on 22 active market(s) with $1,416,370.05 traded over the last 24 hours. More information can be found at https://elastos.info.",https://elastos.info,https://t.me/elastosdev,T,https://t.me/Mr_Tman
