5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
8258,C,CUDOS,"CUDOS (CUDOS) is a cryptocurrency and operates on the Ethereum platform. CUDOS has a current supply of 10,000,000,000 with 2,204,134,717.849954 in circulation. The last known price of CUDOS is 0.04121024 USD and is up 21.85 over the last 24 hours. It is currently trading on 10 active market(s) with $812,135.27 traded over the last 24 hours. More information can be found at https://www.cudos.org/.",https://www.cudos.org/,https://t.me/cudostelegram,Andrew,https://t.me/cynnu
8258,C,CUDOS,"CUDOS (CUDOS) is a cryptocurrency and operates on the Ethereum platform. CUDOS has a current supply of 10,000,000,000 with 2,204,134,717.849954 in circulation. The last known price of CUDOS is 0.04121024 USD and is up 21.85 over the last 24 hours. It is currently trading on 10 active market(s) with $812,135.27 traded over the last 24 hours. More information can be found at https://www.cudos.org/.",https://www.cudos.org/,https://t.me/cudostelegram,Cudo Nuno (will never DM asking for funds),https://t.me/Cudonuno
8258,C,CUDOS,"CUDOS (CUDOS) is a cryptocurrency and operates on the Ethereum platform. CUDOS has a current supply of 10,000,000,000 with 2,204,134,717.849954 in circulation. The last known price of CUDOS is 0.04121024 USD and is up 21.85 over the last 24 hours. It is currently trading on 10 active market(s) with $812,135.27 traded over the last 24 hours. More information can be found at https://www.cudos.org/.",https://www.cudos.org/,https://t.me/cudostelegram,Cudo Ash - WE WILL NEVER CONTACT YOU ASKING FOR PAYMENT,https://t.me/Ash_5893
8258,C,CUDOS,"CUDOS (CUDOS) is a cryptocurrency and operates on the Ethereum platform. CUDOS has a current supply of 10,000,000,000 with 2,204,134,717.849954 in circulation. The last known price of CUDOS is 0.04121024 USD and is up 21.85 over the last 24 hours. It is currently trading on 10 active market(s) with $812,135.27 traded over the last 24 hours. More information can be found at https://www.cudos.org/.",https://www.cudos.org/,https://t.me/cudostelegram,Pete H,https://t.me/CudoPete
8276,A,ARIA20,"Arianee (ARIA20) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Arianee has a current supply of 200,000,000 with 25,844,281 in circulation. The last known price of Arianee is 0.79875019 USD and is up 3.42 over the last 24 hours. It is currently trading on 8 active market(s) with $31,688.52 traded over the last 24 hours. More information can be found at https://www.arianee.org/.",https://www.arianee.org/,https://t.me/ariafyi,Yvonne,https://t.me/mawamu
8276,A,ARIA20,"Arianee (ARIA20) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Arianee has a current supply of 200,000,000 with 25,844,281 in circulation. The last known price of Arianee is 0.79875019 USD and is up 3.42 over the last 24 hours. It is currently trading on 8 active market(s) with $31,688.52 traded over the last 24 hours. More information can be found at https://www.arianee.org/.",https://www.arianee.org/,https://t.me/ariafyi,Art,https://t.me/artabrio
8276,A,ARIA20,"Arianee (ARIA20) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Arianee has a current supply of 200,000,000 with 25,844,281 in circulation. The last known price of Arianee is 0.79875019 USD and is up 3.42 over the last 24 hours. It is currently trading on 8 active market(s) with $31,688.52 traded over the last 24 hours. More information can be found at https://www.arianee.org/.",https://www.arianee.org/,https://t.me/ariafyi,Chris,https://t.me/ChryptoKeeper
8276,A,ARIA20,"Arianee (ARIA20) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Arianee has a current supply of 200,000,000 with 25,844,281 in circulation. The last known price of Arianee is 0.79875019 USD and is up 3.42 over the last 24 hours. It is currently trading on 8 active market(s) with $31,688.52 traded over the last 24 hours. More information can be found at https://www.arianee.org/.",https://www.arianee.org/,https://t.me/ariafyi,Renee,https://t.me/r_moody
8276,A,ARIA20,"Arianee (ARIA20) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Arianee has a current supply of 200,000,000 with 25,844,281 in circulation. The last known price of Arianee is 0.79875019 USD and is up 3.42 over the last 24 hours. It is currently trading on 8 active market(s) with $31,688.52 traded over the last 24 hours. More information can be found at https://www.arianee.org/.",https://www.arianee.org/,https://t.me/ariafyi,Alexandre,https://t.me/gnarco
8276,A,ARIA20,"Arianee (ARIA20) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Arianee has a current supply of 200,000,000 with 25,844,281 in circulation. The last known price of Arianee is 0.79875019 USD and is up 3.42 over the last 24 hours. It is currently trading on 8 active market(s) with $31,688.52 traded over the last 24 hours. More information can be found at https://www.arianee.org/.",https://www.arianee.org/,https://t.me/ariafyi,Pasha,https://t.me/p_kalachev
