5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Shaidon,https://t.me/shaidoner
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Gandalf,https://t.me/Splinterlands_Gandalf_Official
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Bẻo,https://t.me/giabao01111
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Brybro27,https://t.me/Brybro
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Clacko,https://t.me/darrenclaxton
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Softhackle,https://t.me/softhackle
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Charles,https://t.me/qxACExp
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Clements,https://t.me/elclements
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,BlacK HearT | play.muterra.in,https://t.me/blackheart8995
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,TG,https://t.me/TGjaming
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Carrie,https://t.me/carrieallen
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,PaulTRX - @warrentrx - Splinterlands | Cutieneer B.C.U.,https://t.me/Cutieneer
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Grapthar - Splinterlands Team,https://t.me/grapthar
11035,S,SPS,"Splintershards (SPS) is a cryptocurrency launched in 2018and operates on the Binance Smart Chain (BEP20) platform. Splintershards has a current supply of 382,291,666 with 326,334,919.45001704 in circulation. The last known price of Splintershards is 0.36341756 USD and is up 8.54 over the last 24 hours. It is currently trading on 12 active market(s) with $3,056,961.53 traded over the last 24 hours. More information can be found at https://splinterlands.com.",https://splinterlands.com,https://t.me/splinterlandsHQ,Aggroed,https://t.me/aggroed
11150,D,DFA,"Define (DFA) is a cryptocurrency and operates on the Ethereum platform. Define has a current supply of 500,000,000 with 57,239,583 in circulation. The last known price of Define is 2.13491199 USD and is down -6.26 over the last 24 hours. It is currently trading on 6 active market(s) with $8,713,450.01 traded over the last 24 hours. More information can be found at https://www.define.one/.",https://www.define.one/,https://t.me/DeFinePlatform,Talken_Jee (ama),https://t.me/talken_ama
11150,D,DFA,"Define (DFA) is a cryptocurrency and operates on the Ethereum platform. Define has a current supply of 500,000,000 with 57,239,583 in circulation. The last known price of Define is 2.13491199 USD and is down -6.26 over the last 24 hours. It is currently trading on 6 active market(s) with $8,713,450.01 traded over the last 24 hours. More information can be found at https://www.define.one/.",https://www.define.one/,https://t.me/DeFinePlatform,Hoon,https://t.me/DeFineHoon
11150,D,DFA,"Define (DFA) is a cryptocurrency and operates on the Ethereum platform. Define has a current supply of 500,000,000 with 57,239,583 in circulation. The last known price of Define is 2.13491199 USD and is down -6.26 over the last 24 hours. It is currently trading on 6 active market(s) with $8,713,450.01 traded over the last 24 hours. More information can be found at https://www.define.one/.",https://www.define.one/,https://t.me/DeFinePlatform,Thomas,https://t.me/tcc134
11150,D,DFA,"Define (DFA) is a cryptocurrency and operates on the Ethereum platform. Define has a current supply of 500,000,000 with 57,239,583 in circulation. The last known price of Define is 2.13491199 USD and is down -6.26 over the last 24 hours. It is currently trading on 6 active market(s) with $8,713,450.01 traded over the last 24 hours. More information can be found at https://www.define.one/.",https://www.define.one/,https://t.me/DeFinePlatform,Tom,https://t.me/TomKim09
11150,D,DFA,"Define (DFA) is a cryptocurrency and operates on the Ethereum platform. Define has a current supply of 500,000,000 with 57,239,583 in circulation. The last known price of Define is 2.13491199 USD and is down -6.26 over the last 24 hours. It is currently trading on 6 active market(s) with $8,713,450.01 traded over the last 24 hours. More information can be found at https://www.define.one/.",https://www.define.one/,https://t.me/DeFinePlatform,Bella Wang,https://t.me/BellaWang
