5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
12062,B,BPAY,"BNBPay (BPAY) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. BNBPay has a current supply of 10,000,000,000 with 6,110,021,585 in circulation. The last known price of BNBPay is 0.0062321 USD and is up 0.43 over the last 24 hours. It is currently trading on 2 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.bnbpay.io.",https://www.bnbpay.io,https://t.me/bnbpay,Bpay army,https://t.me/Bpayarmy
12062,B,BPAY,"BNBPay (BPAY) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. BNBPay has a current supply of 10,000,000,000 with 6,110,021,585 in circulation. The last known price of BNBPay is 0.0062321 USD and is up 0.43 over the last 24 hours. It is currently trading on 2 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.bnbpay.io.",https://www.bnbpay.io,https://t.me/bnbpay,cryptoscallion,https://t.me/cryptoscallion
12062,B,BPAY,"BNBPay (BPAY) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. BNBPay has a current supply of 10,000,000,000 with 6,110,021,585 in circulation. The last known price of BNBPay is 0.0062321 USD and is up 0.43 over the last 24 hours. It is currently trading on 2 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.bnbpay.io.",https://www.bnbpay.io,https://t.me/bnbpay,James BNBPay Admin,https://t.me/bnbpayadmin
12062,B,BPAY,"BNBPay (BPAY) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. BNBPay has a current supply of 10,000,000,000 with 6,110,021,585 in circulation. The last known price of BNBPay is 0.0062321 USD and is up 0.43 over the last 24 hours. It is currently trading on 2 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.bnbpay.io.",https://www.bnbpay.io,https://t.me/bnbpay,Teason (Will never DM first),https://t.me/BNBPayC
12180,R,RAINBOW,"Rainbow Token (RAINBOW) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rainbow Token has a current supply of 1,000,000,000,000,000 with 860,397,837,230,262.6 in circulation. The last known price of Rainbow Token is 0.00000002 USD and is up 1.26 over the last 24 hours. It is currently trading on 3 active market(s) with $1,261,489.99 traded over the last 24 hours. More information can be found at https://rainbowtoken.finance.",https://rainbowtoken.finance,https://t.me/rainbow_crypto,Sea,https://t.me/lizbotsch
12180,R,RAINBOW,"Rainbow Token (RAINBOW) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rainbow Token has a current supply of 1,000,000,000,000,000 with 860,397,837,230,262.6 in circulation. The last known price of Rainbow Token is 0.00000002 USD and is up 1.26 over the last 24 hours. It is currently trading on 3 active market(s) with $1,261,489.99 traded over the last 24 hours. More information can be found at https://rainbowtoken.finance.",https://rainbowtoken.finance,https://t.me/rainbow_crypto,Handyman,https://t.me/HandyJonah
12180,R,RAINBOW,"Rainbow Token (RAINBOW) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rainbow Token has a current supply of 1,000,000,000,000,000 with 860,397,837,230,262.6 in circulation. The last known price of Rainbow Token is 0.00000002 USD and is up 1.26 over the last 24 hours. It is currently trading on 3 active market(s) with $1,261,489.99 traded over the last 24 hours. More information can be found at https://rainbowtoken.finance.",https://rainbowtoken.finance,https://t.me/rainbow_crypto,Giuseppe,https://t.me/BeppeRestivo
12180,R,RAINBOW,"Rainbow Token (RAINBOW) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rainbow Token has a current supply of 1,000,000,000,000,000 with 860,397,837,230,262.6 in circulation. The last known price of Rainbow Token is 0.00000002 USD and is up 1.26 over the last 24 hours. It is currently trading on 3 active market(s) with $1,261,489.99 traded over the last 24 hours. More information can be found at https://rainbowtoken.finance.",https://rainbowtoken.finance,https://t.me/rainbow_crypto,Anthony,https://t.me/Siasax
12180,R,RAINBOW,"Rainbow Token (RAINBOW) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rainbow Token has a current supply of 1,000,000,000,000,000 with 860,397,837,230,262.6 in circulation. The last known price of Rainbow Token is 0.00000002 USD and is up 1.26 over the last 24 hours. It is currently trading on 3 active market(s) with $1,261,489.99 traded over the last 24 hours. More information can be found at https://rainbowtoken.finance.",https://rainbowtoken.finance,https://t.me/rainbow_crypto,E,https://t.me/rixher
12180,R,RAINBOW,"Rainbow Token (RAINBOW) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rainbow Token has a current supply of 1,000,000,000,000,000 with 860,397,837,230,262.6 in circulation. The last known price of Rainbow Token is 0.00000002 USD and is up 1.26 over the last 24 hours. It is currently trading on 3 active market(s) with $1,261,489.99 traded over the last 24 hours. More information can be found at https://rainbowtoken.finance.",https://rainbowtoken.finance,https://t.me/rainbow_crypto,Skadi🇳🇱👱🏼‍♀️,https://t.me/Skadi2704
