5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,Cherry | Apollo Support,https://t.me/Apollo_Cherry
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,Jhanndy | Apollo Support,https://t.me/Apollo_Jhanndy
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,Arifin | Apollo Support.,https://t.me/Apollo_Arifin
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,Anne | Apollo Support,https://t.me/Apollo_Anne
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,Jeramil l Apollo Support,https://t.me/Apollo_Jeramil
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,BeA | Senior Apollo Support,https://t.me/Apollo_BeA
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,David,https://t.me/Apollo_David
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,Krish | Apollo Support,https://t.me/Apollo_Krish
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,John Peter | Apollo Support,https://t.me/Apollo_John
2992,A,APL,"Apollo Currency (APL) is a cryptocurrency launched in 2017. Apollo Currency has a current supply of 21,165,096,531. The last known price of Apollo Currency is 0.0026033 USD and is up 5.87 over the last 24 hours. It is currently trading on 10 active market(s) with $5,654,572.53 traded over the last 24 hours. More information can be found at https://aplfintech.com/apollo-currency/.",https://aplfintech.com/apollo-currency/,https://t.me/apollocommunity,Rose | Senior Apollo Support,https://t.me/Apollo_Rose
