5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
8387,A,AUTO,"Auto (AUTO) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Auto has a current supply of 53,002.53352229. The last known price of Auto is 791.25958001 USD and is up 3.20 over the last 24 hours. It is currently trading on 28 active market(s) with $8,037,870.11 traded over the last 24 hours. More information can be found at https://autofarm.network/.",https://autofarm.network/,https://t.me/autofarm_network,freeman,https://t.me/fmnxl
8387,A,AUTO,"Auto (AUTO) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Auto has a current supply of 53,002.53352229. The last known price of Auto is 791.25958001 USD and is up 3.20 over the last 24 hours. It is currently trading on 28 active market(s) with $8,037,870.11 traded over the last 24 hours. More information can be found at https://autofarm.network/.",https://autofarm.network/,https://t.me/autofarm_network,Agustin152 🇦🇷 👨‍🌾,https://t.me/Agustin152
8387,A,AUTO,"Auto (AUTO) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Auto has a current supply of 53,002.53352229. The last known price of Auto is 791.25958001 USD and is up 3.20 over the last 24 hours. It is currently trading on 28 active market(s) with $8,037,870.11 traded over the last 24 hours. More information can be found at https://autofarm.network/.",https://autofarm.network/,https://t.me/autofarm_network,Brian,https://t.me/BrianFRost_0x
8399,L,LOTTO,"Lotto (LOTTO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Lotto has a current supply of 2,000,000,000. The last known price of Lotto is 0.0184668 USD and is up 2.52 over the last 24 hours. It is currently trading on 3 active market(s) with $3,138.46 traded over the last 24 hours. More information can be found at https://www.lotto.finance.",https://www.lotto.finance,https://t.me/LottoFinance,Chris,https://t.me/ChrisVermeulen
8399,L,LOTTO,"Lotto (LOTTO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Lotto has a current supply of 2,000,000,000. The last known price of Lotto is 0.0184668 USD and is up 2.52 over the last 24 hours. It is currently trading on 3 active market(s) with $3,138.46 traded over the last 24 hours. More information can be found at https://www.lotto.finance.",https://www.lotto.finance,https://t.me/LottoFinance,Jonata,https://t.me/JonataSantos
8399,L,LOTTO,"Lotto (LOTTO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Lotto has a current supply of 2,000,000,000. The last known price of Lotto is 0.0184668 USD and is up 2.52 over the last 24 hours. It is currently trading on 3 active market(s) with $3,138.46 traded over the last 24 hours. More information can be found at https://www.lotto.finance.",https://www.lotto.finance,https://t.me/LottoFinance,Bruno,https://t.me/mandogasu
8399,L,LOTTO,"Lotto (LOTTO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Lotto has a current supply of 2,000,000,000. The last known price of Lotto is 0.0184668 USD and is up 2.52 over the last 24 hours. It is currently trading on 3 active market(s) with $3,138.46 traded over the last 24 hours. More information can be found at https://www.lotto.finance.",https://www.lotto.finance,https://t.me/LottoFinance,Perpetual Dream Maze,https://t.me/serjex
8399,L,LOTTO,"Lotto (LOTTO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Lotto has a current supply of 2,000,000,000. The last known price of Lotto is 0.0184668 USD and is up 2.52 over the last 24 hours. It is currently trading on 3 active market(s) with $3,138.46 traded over the last 24 hours. More information can be found at https://www.lotto.finance.",https://www.lotto.finance,https://t.me/LottoFinance,Ian,https://t.me/ian_arden
8399,L,LOTTO,"Lotto (LOTTO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Lotto has a current supply of 2,000,000,000. The last known price of Lotto is 0.0184668 USD and is up 2.52 over the last 24 hours. It is currently trading on 3 active market(s) with $3,138.46 traded over the last 24 hours. More information can be found at https://www.lotto.finance.",https://www.lotto.finance,https://t.me/LottoFinance,Ty,https://t.me/TyDanielSmith
8399,L,LOTTO,"Lotto (LOTTO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Lotto has a current supply of 2,000,000,000. The last known price of Lotto is 0.0184668 USD and is up 2.52 over the last 24 hours. It is currently trading on 3 active market(s) with $3,138.46 traded over the last 24 hours. More information can be found at https://www.lotto.finance.",https://www.lotto.finance,https://t.me/LottoFinance,Tyler,https://t.me/tylerfallon
8420,D,DAO,"DAO Maker (DAO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. DAO Maker has a current supply of 274,989,633.7527798 with 63,158,829.64845477 in circulation. The last known price of DAO Maker is 5.92124552 USD and is up 5.35 over the last 24 hours. It is currently trading on 15 active market(s) with $7,204,473.02 traded over the last 24 hours. More information can be found at https://daomaker.com/.",https://daomaker.com/,https://t.me/daomaker_trading,InsanePumpkin $SUPERBULL$,https://t.me/insanePumpkin
8420,D,DAO,"DAO Maker (DAO) is a cryptocurrency launched in 2021and operates on the Ethereum platform. DAO Maker has a current supply of 274,989,633.7527798 with 63,158,829.64845477 in circulation. The last known price of DAO Maker is 5.92124552 USD and is up 5.35 over the last 24 hours. It is currently trading on 15 active market(s) with $7,204,473.02 traded over the last 24 hours. More information can be found at https://daomaker.com/.",https://daomaker.com/,https://t.me/daomaker_trading,Charly,https://t.me/charlym04
8422,P,PNG,"Pangolin (PNG) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Pangolin has a current supply of 538,000,000 with 66,614,368 in circulation. The last known price of Pangolin is 1.19339715 USD and is up 12.01 over the last 24 hours. It is currently trading on 29 active market(s) with $5,405,481.29 traded over the last 24 hours. More information can be found at https://pangolin.exchange/.",https://pangolin.exchange/,https://t.me/pangolindex,Coop,https://t.me/coop_pango
8422,P,PNG,"Pangolin (PNG) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Pangolin has a current supply of 538,000,000 with 66,614,368 in circulation. The last known price of Pangolin is 1.19339715 USD and is up 12.01 over the last 24 hours. It is currently trading on 29 active market(s) with $5,405,481.29 traded over the last 24 hours. More information can be found at https://pangolin.exchange/.",https://pangolin.exchange/,https://t.me/pangolindex,Sebahattin,https://t.me/Sakay34
8422,P,PNG,"Pangolin (PNG) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Pangolin has a current supply of 538,000,000 with 66,614,368 in circulation. The last known price of Pangolin is 1.19339715 USD and is up 12.01 over the last 24 hours. It is currently trading on 29 active market(s) with $5,405,481.29 traded over the last 24 hours. More information can be found at https://pangolin.exchange/.",https://pangolin.exchange/,https://t.me/pangolindex,SR | Shark Media,https://t.me/sr_ubenz
8422,P,PNG,"Pangolin (PNG) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Pangolin has a current supply of 538,000,000 with 66,614,368 in circulation. The last known price of Pangolin is 1.19339715 USD and is up 12.01 over the last 24 hours. It is currently trading on 29 active market(s) with $5,405,481.29 traded over the last 24 hours. More information can be found at https://pangolin.exchange/.",https://pangolin.exchange/,https://t.me/pangolindex,Ken 🔺| Pangolin,https://t.me/kenburbary
8422,P,PNG,"Pangolin (PNG) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Pangolin has a current supply of 538,000,000 with 66,614,368 in circulation. The last known price of Pangolin is 1.19339715 USD and is up 12.01 over the last 24 hours. It is currently trading on 29 active market(s) with $5,405,481.29 traded over the last 24 hours. More information can be found at https://pangolin.exchange/.",https://pangolin.exchange/,https://t.me/pangolindex,Leo 🔺,https://t.me/bestcoderna
8422,P,PNG,"Pangolin (PNG) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Pangolin has a current supply of 538,000,000 with 66,614,368 in circulation. The last known price of Pangolin is 1.19339715 USD and is up 12.01 over the last 24 hours. It is currently trading on 29 active market(s) with $5,405,481.29 traded over the last 24 hours. More information can be found at https://pangolin.exchange/.",https://pangolin.exchange/,https://t.me/pangolindex,EM,https://t.me/emi412
8422,P,PNG,"Pangolin (PNG) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Pangolin has a current supply of 538,000,000 with 66,614,368 in circulation. The last known price of Pangolin is 1.19339715 USD and is up 12.01 over the last 24 hours. It is currently trading on 29 active market(s) with $5,405,481.29 traded over the last 24 hours. More information can be found at https://pangolin.exchange/.",https://pangolin.exchange/,https://t.me/pangolindex,DYP |,https://t.me/mihaiDYP
