5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
8024,M,mIAU,"Mirrored iShares Gold Trust (mIAU) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored iShares Gold Trust has a current supply of 1,123,877.689203. The last known price of Mirrored iShares Gold Trust is 17.66912561 USD and is up 0.11 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Nick | GT,https://t.me/nicklovesterra
8024,M,mIAU,"Mirrored iShares Gold Trust (mIAU) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored iShares Gold Trust has a current supply of 1,123,877.689203. The last known price of Mirrored iShares Gold Trust is 17.66912561 USD and is up 0.11 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Jeeuk,https://t.me/jeelimm
8024,M,mIAU,"Mirrored iShares Gold Trust (mIAU) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored iShares Gold Trust has a current supply of 1,123,877.689203. The last known price of Mirrored iShares Gold Trust is 17.66912561 USD and is up 0.11 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Sim,https://t.me/simcheolhwan
8024,M,mIAU,"Mirrored iShares Gold Trust (mIAU) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored iShares Gold Trust has a current supply of 1,123,877.689203. The last known price of Mirrored iShares Gold Trust is 17.66912561 USD and is up 0.11 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Aayush Gupta- no unsolicited DMs,https://t.me/AG_1000
8024,M,mIAU,"Mirrored iShares Gold Trust (mIAU) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored iShares Gold Trust has a current supply of 1,123,877.689203. The last known price of Mirrored iShares Gold Trust is 17.66912561 USD and is up 0.11 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Sarah,https://t.me/sarahkim_ukr
8024,M,mIAU,"Mirrored iShares Gold Trust (mIAU) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored iShares Gold Trust has a current supply of 1,123,877.689203. The last known price of Mirrored iShares Gold Trust is 17.66912561 USD and is up 0.11 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Sihyeok | Stanford,https://t.me/sihyeok
8024,M,mIAU,"Mirrored iShares Gold Trust (mIAU) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored iShares Gold Trust has a current supply of 1,123,877.689203. The last known price of Mirrored iShares Gold Trust is 17.66912561 USD and is up 0.11 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Do,https://t.me/dokwon
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Hero 😈,https://t.me/redheroo
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Brian,https://t.me/bk2111
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Guy,https://t.me/GuyPolio
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Mayank,https://t.me/mayankgrover733
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Henry Park,https://t.me/iv_got_this_feelin
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Papi,https://t.me/papi95
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Seb,https://t.me/SebNondzee
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Sam,https://t.me/getitdone1
8025,M,mQQQ,"Mirrored Invesco QQQ Trust (mQQQ) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Mirrored Invesco QQQ Trust has a current supply of 55,579.070381. The last known price of Mirrored Invesco QQQ Trust is 392.17423078 USD and is up 2.81 over the last 24 hours. It is currently trading on 1 active market(s) with $120,388.77 traded over the last 24 hours. More information can be found at https://mirror.finance.",https://mirror.finance,https://t.me/mirror_protocol,Nick | GT,https://t.me/nicklovesterra
