5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,ともちゃん,https://t.me/TomoSB
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Yentl,https://t.me/anon
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Axel,https://t.me/blahaxl
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Nips,https://t.me/anon
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Stan,https://t.me/stanlv
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Bastien SB,https://t.me/Bastien_Muster
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,studio,https://t.me/ergots
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Medivh,https://t.me/MedivhSB
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Mariem,https://t.me/mariemfrt
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,SissiBorg,https://t.me/SissiBorg
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Simon,https://t.me/Simonthehodler
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,CHRiS,https://t.me/chrisb_11
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Mikah,https://t.me/oznog
2499,S,CHSB,"SwissBorg (CHSB) is a cryptocurrency and operates on the Ethereum platform. SwissBorg has a current supply of 1,000,000,000. The last known price of SwissBorg is 0.66702954 USD and is up 2.39 over the last 24 hours. It is currently trading on 11 active market(s) with $3,297,542.59 traded over the last 24 hours. More information can be found at https://swissborg.com/.",https://swissborg.com/,https://t.me/SwissBorgChat,Matii,https://t.me/matiiwt
