5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Sve,https://t.me/SveUK
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Frankie,https://t.me/frankie747
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,CDNCrypto,https://t.me/anon
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Maria Cho | MetalPay | bloks.io,https://t.me/mariacho
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Marlon,https://t.me/metalpaysyou
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Paul G,https://t.me/paulprotonnz
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Glenn,https://t.me/Glenn123
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Emaad,https://t.me/EmaadAtMetal
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Marshall,https://t.me/MarshallHayner
1788,M,MTL,"Metal (MTL) is a cryptocurrency and operates on the Ethereum platform. Metal has a current supply of 66,588,888. The last known price of Metal is 2.33625483 USD and is up 11.88 over the last 24 hours. It is currently trading on 37 active market(s) with $54,869,156.05 traded over the last 24 hours. More information can be found at https://www.metalpay.com/.",https://www.metalpay.com/,https://t.me/MetalPayCommunity,Elf,https://t.me/elfgoat
