5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
6891,N,SHROOM,"Niftyx Protocol (SHROOM) is a cryptocurrency and operates on the Ethereum platform. Niftyx Protocol has a current supply of 65,557,424 with 51,386,058 in circulation. The last known price of Niftyx Protocol is 0.44685785 USD and is up 1.46 over the last 24 hours. It is currently trading on 3 active market(s) with $352,619.33 traded over the last 24 hours. More information can be found at https://www.niftyx.org/.",https://www.niftyx.org/,https://t.me/niftyxprotocol,AZEL,https://t.me/AZELEYE
6891,N,SHROOM,"Niftyx Protocol (SHROOM) is a cryptocurrency and operates on the Ethereum platform. Niftyx Protocol has a current supply of 65,557,424 with 51,386,058 in circulation. The last known price of Niftyx Protocol is 0.44685785 USD and is up 1.46 over the last 24 hours. It is currently trading on 3 active market(s) with $352,619.33 traded over the last 24 hours. More information can be found at https://www.niftyx.org/.",https://www.niftyx.org/,https://t.me/niftyxprotocol,kachoperro,https://t.me/Kachoperro
6891,N,SHROOM,"Niftyx Protocol (SHROOM) is a cryptocurrency and operates on the Ethereum platform. Niftyx Protocol has a current supply of 65,557,424 with 51,386,058 in circulation. The last known price of Niftyx Protocol is 0.44685785 USD and is up 1.46 over the last 24 hours. It is currently trading on 3 active market(s) with $352,619.33 traded over the last 24 hours. More information can be found at https://www.niftyx.org/.",https://www.niftyx.org/,https://t.me/niftyxprotocol,Joey DeFi,https://t.me/joeydefi
6892,E,EGLD,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 22,845,589 with 19,841,702.21224121 in circulation. The last known price of Elrond is 299.08635547 USD and is up 7.19 over the last 24 hours. It is currently trading on 62 active market(s) with $231,763,094.41 traded over the last 24 hours. More information can be found at https://elrond.com/.",https://elrond.com/,https://t.me/ElrondNetwork,Alex ⚡️,https://t.me/thenameisalexx
6892,E,EGLD,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 22,845,589 with 19,841,702.21224121 in circulation. The last known price of Elrond is 299.08635547 USD and is up 7.19 over the last 24 hours. It is currently trading on 62 active market(s) with $231,763,094.41 traded over the last 24 hours. More information can be found at https://elrond.com/.",https://elrond.com/,https://t.me/ElrondNetwork,Pa⃨w⃨s⃨ -⃨ I WILL NOT DM/CALL,https://t.me/margaritapaws
6892,E,EGLD,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 22,845,589 with 19,841,702.21224121 in circulation. The last known price of Elrond is 299.08635547 USD and is up 7.19 over the last 24 hours. It is currently trading on 62 active market(s) with $231,763,094.41 traded over the last 24 hours. More information can be found at https://elrond.com/.",https://elrond.com/,https://t.me/ElrondNetwork,Paweł | Elrond,https://t.me/still_hodling
6892,E,EGLD,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 22,845,589 with 19,841,702.21224121 in circulation. The last known price of Elrond is 299.08635547 USD and is up 7.19 over the last 24 hours. It is currently trading on 62 active market(s) with $231,763,094.41 traded over the last 24 hours. More information can be found at https://elrond.com/.",https://elrond.com/,https://t.me/ElrondNetwork,丹ㄥＫ丹 | Elrond,https://t.me/alka1993
6892,E,EGLD,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 22,845,589 with 19,841,702.21224121 in circulation. The last known price of Elrond is 299.08635547 USD and is up 7.19 over the last 24 hours. It is currently trading on 62 active market(s) with $231,763,094.41 traded over the last 24 hours. More information can be found at https://elrond.com/.",https://elrond.com/,https://t.me/ElrondNetwork,@aa | Elrond,https://t.me/aad_21
6892,E,EGLD,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 22,845,589 with 19,841,702.21224121 in circulation. The last known price of Elrond is 299.08635547 USD and is up 7.19 over the last 24 hours. It is currently trading on 62 active market(s) with $231,763,094.41 traded over the last 24 hours. More information can be found at https://elrond.com/.",https://elrond.com/,https://t.me/ElrondNetwork,Rob,https://t.me/robon98
6892,E,EGLD,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 22,845,589 with 19,841,702.21224121 in circulation. The last known price of Elrond is 299.08635547 USD and is up 7.19 over the last 24 hours. It is currently trading on 62 active market(s) with $231,763,094.41 traded over the last 24 hours. More information can be found at https://elrond.com/.",https://elrond.com/,https://t.me/ElrondNetwork,,https://t.me/anon
