5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Niels,https://t.me/nielsandriesse
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Alex,https://t.me/alexblinton
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Sean,https://t.me/darcys22
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,OxenNugget,https://t.me/OxenNugget
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,TechnicalTumbleweed,https://t.me/TechnicalTumbleweed
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,I don’t,https://t.me/BigBadBobbo
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Firefly,https://t.me/CryptoFirefly
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Jason,https://t.me/jagerman42
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,kr 🫐,https://t.me/y4cards
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Gregoire,https://t.me/BreakingZ
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Rilainkill,https://t.me/rilainkill
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Gatzko,https://t.me/Gatzko
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Maxim,https://t.me/tophut
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,BlaseBB,https://t.me/BlaseBB
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,qntd,https://t.me/Doy_lee
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Lucy,https://t.me/HaneldeZAB
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Kee,https://t.me/KeeJef
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,JP,https://t.me/jpthorbjornsen
2748,O,OXEN,"Oxen (OXEN) is a cryptocurrency launched in 2020. Oxen has a current supply of 56,212,598. The last known price of Oxen is 0.6068946 USD and is up 2.48 over the last 24 hours. It is currently trading on 9 active market(s) with $152,588.27 traded over the last 24 hours. More information can be found at https://oxen.io/.",https://oxen.io/,https://t.me/Oxen_Community,Josh,https://t.me/Joshalosh
