5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,Anze | Wall Street Games CEO | NEVER DM FIRST,https://t.me/WSG_Anze
10040,W,WSG,"Wall Street Games (WSG) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Wall Street Games has a current supply of 969,784,779,736,925 with 311,708,880,342,311.56 in circulation. The last known price of Wall Street Games is 0.00000007 USD and is down -6.14 over the last 24 hours. It is currently trading on 10 active market(s) with $4,287,301.80 traded over the last 24 hours. More information can be found at https://wsg.gg.",https://wsg.gg,https://t.me/WSGToken,WSG,https://t.me/WSG_Bernard
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Alice101,https://t.me/Alice372101
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Crypto Dan,https://t.me/crypto_Dan
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Eltrael,https://t.me/Eltrael
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Gary,https://t.me/theGamma
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Benjelloun,https://t.me/BenjeOuss
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Mahabub,https://t.me/mahbubesan
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Arthur,https://t.me/amcode
10047,E,EPIK,"EPIK Prime (EPIK) is a cryptocurrency and operates on the Ethereum platform. EPIK Prime has a current supply of 2,000,000,000 with 234,382,715 in circulation. The last known price of EPIK Prime is 0.40099367 USD and is down -3.45 over the last 24 hours. It is currently trading on 7 active market(s) with $7,494,242.22 traded over the last 24 hours. More information can be found at https://epikprime.com/.",https://epikprime.com/,https://t.me/epikprime,Darren,https://t.me/AgentDarren
