5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
2405,I,IOST,"IOST (IOST) is a cryptocurrency . IOST has a current supply of 18,099,719,631. The last known price of IOST is 0.03394205 USD and is up 7.27 over the last 24 hours. It is currently trading on 83 active market(s) with $127,357,158.31 traded over the last 24 hours. More information can be found at http://iost.io/.",http://iost.io/,https://t.me/officialios,Andrew,https://t.me/cinazhang
2405,I,IOST,"IOST (IOST) is a cryptocurrency . IOST has a current supply of 18,099,719,631. The last known price of IOST is 0.03394205 USD and is up 7.27 over the last 24 hours. It is currently trading on 83 active market(s) with $127,357,158.31 traded over the last 24 hours. More information can be found at http://iost.io/.",http://iost.io/,https://t.me/officialios,Terry,https://t.me/terrywang
2405,I,IOST,"IOST (IOST) is a cryptocurrency . IOST has a current supply of 18,099,719,631. The last known price of IOST is 0.03394205 USD and is up 7.27 over the last 24 hours. It is currently trading on 83 active market(s) with $127,357,158.31 traded over the last 24 hours. More information can be found at http://iost.io/.",http://iost.io/,https://t.me/officialios,Zhen | I don't DM ⛔️,https://t.me/Samzung
2405,I,IOST,"IOST (IOST) is a cryptocurrency . IOST has a current supply of 18,099,719,631. The last known price of IOST is 0.03394205 USD and is up 7.27 over the last 24 hours. It is currently trading on 83 active market(s) with $127,357,158.31 traded over the last 24 hours. More information can be found at http://iost.io/.",http://iost.io/,https://t.me/officialios,Bosch,https://t.me/OxBosch
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Marina (won't DM you first),https://t.me/MarinaMima
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Russ (Will NEVER DM you first),https://t.me/CryptoSpecimens
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,J𝖆𝖈Kington,https://t.me/Jack_ington
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Ringo,https://t.me/Xinixke
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,,https://t.me/anon
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Burnt,https://t.me/whatrollsdownstairs
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Mac,https://t.me/MacForaday
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Jer8888 - $ unidx + fat dinocember,https://t.me/Jer8888
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Denis,https://t.me/ThatDenis
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Mark 🐲,https://t.me/ChakraDragon
2424,S,AGIX,"SingularityNET (AGIX) is a cryptocurrency and operates on the Ethereum platform. SingularityNET has a current supply of 1,000,000,000 with 873,749,674.7638088 in circulation. The last known price of SingularityNET is 0.22153556 USD and is up 17.83 over the last 24 hours. It is currently trading on 12 active market(s) with $5,833,698.83 traded over the last 24 hours. More information can be found at https://singularitynet.io/.",https://singularitynet.io/,https://t.me/singularitynet,Haley,https://t.me/Aloha_Haley
