5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
11977,I,IPAD,"Infinity PAD (IPAD) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Infinity PAD has a current supply of 200,000,000 with 540,000,000 in circulation. The last known price of Infinity PAD is 0.05811675 USD and is up 0.25 over the last 24 hours. It is currently trading on 4 active market(s) with $445,227.47 traded over the last 24 hours. More information can be found at https://www.infinitypad.com.",https://www.infinitypad.com,https://t.me/ipadchat,Pab,https://t.me/PabloHeman
11977,I,IPAD,"Infinity PAD (IPAD) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Infinity PAD has a current supply of 200,000,000 with 540,000,000 in circulation. The last known price of Infinity PAD is 0.05811675 USD and is up 0.25 over the last 24 hours. It is currently trading on 4 active market(s) with $445,227.47 traded over the last 24 hours. More information can be found at https://www.infinitypad.com.",https://www.infinitypad.com,https://t.me/ipadchat,Benji,https://t.me/BenjiDAOMaker
11977,I,IPAD,"Infinity PAD (IPAD) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Infinity PAD has a current supply of 200,000,000 with 540,000,000 in circulation. The last known price of Infinity PAD is 0.05811675 USD and is up 0.25 over the last 24 hours. It is currently trading on 4 active market(s) with $445,227.47 traded over the last 24 hours. More information can be found at https://www.infinitypad.com.",https://www.infinitypad.com,https://t.me/ipadchat,Paul- I'll Never DM You First For Funds or Wallet Verification,https://t.me/Pau97
11977,I,IPAD,"Infinity PAD (IPAD) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Infinity PAD has a current supply of 200,000,000 with 540,000,000 in circulation. The last known price of Infinity PAD is 0.05811675 USD and is up 0.25 over the last 24 hours. It is currently trading on 4 active market(s) with $445,227.47 traded over the last 24 hours. More information can be found at https://www.infinitypad.com.",https://www.infinitypad.com,https://t.me/ipadchat,Bohdan,https://t.me/sl1ks
11990,M,MEDA,"Medacoin (MEDA) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Medacoin has a current supply of 100,000,000,000 with 46,088,919,301.66919 in circulation. The last known price of Medacoin is 0.00064815 USD and is up 3.71 over the last 24 hours. It is currently trading on 3 active market(s) with $1,468,606.86 traded over the last 24 hours. More information can be found at https://www.medabots.io/.",https://www.medabots.io/,https://t.me/MedabotsOfficialChannel,محمد,https://t.me/Moe_Ash
11990,M,MEDA,"Medacoin (MEDA) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Medacoin has a current supply of 100,000,000,000 with 46,088,919,301.66919 in circulation. The last known price of Medacoin is 0.00064815 USD and is up 3.71 over the last 24 hours. It is currently trading on 3 active market(s) with $1,468,606.86 traded over the last 24 hours. More information can be found at https://www.medabots.io/.",https://www.medabots.io/,https://t.me/MedabotsOfficialChannel,Hill Anikz || NEVER PM FOR $$$,https://t.me/HillAnikz
11990,M,MEDA,"Medacoin (MEDA) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Medacoin has a current supply of 100,000,000,000 with 46,088,919,301.66919 in circulation. The last known price of Medacoin is 0.00064815 USD and is up 3.71 over the last 24 hours. It is currently trading on 3 active market(s) with $1,468,606.86 traded over the last 24 hours. More information can be found at https://www.medabots.io/.",https://www.medabots.io/,https://t.me/MedabotsOfficialChannel,Gideon,https://t.me/iceqwee
11990,M,MEDA,"Medacoin (MEDA) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Medacoin has a current supply of 100,000,000,000 with 46,088,919,301.66919 in circulation. The last known price of Medacoin is 0.00064815 USD and is up 3.71 over the last 24 hours. It is currently trading on 3 active market(s) with $1,468,606.86 traded over the last 24 hours. More information can be found at https://www.medabots.io/.",https://www.medabots.io/,https://t.me/MedabotsOfficialChannel,Sh4ke,https://t.me/sh4ke_04
11990,M,MEDA,"Medacoin (MEDA) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Medacoin has a current supply of 100,000,000,000 with 46,088,919,301.66919 in circulation. The last known price of Medacoin is 0.00064815 USD and is up 3.71 over the last 24 hours. It is currently trading on 3 active market(s) with $1,468,606.86 traded over the last 24 hours. More information can be found at https://www.medabots.io/.",https://www.medabots.io/,https://t.me/MedabotsOfficialChannel,PlusMinus (I won’t DM first).,https://t.me/Datafl0w_PlusMinus
11990,M,MEDA,"Medacoin (MEDA) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Medacoin has a current supply of 100,000,000,000 with 46,088,919,301.66919 in circulation. The last known price of Medacoin is 0.00064815 USD and is up 3.71 over the last 24 hours. It is currently trading on 3 active market(s) with $1,468,606.86 traded over the last 24 hours. More information can be found at https://www.medabots.io/.",https://www.medabots.io/,https://t.me/MedabotsOfficialChannel,Yvonne,https://t.me/YvonneCom
