5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Vedhavyas,https://t.me/vedhavyas
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Christian,https://t.me/Tjure07
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,omegafattyasses (ain't never gonna DM you),https://t.me/omegafattyasses
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Ash 🌀 (I will not DM you),https://t.me/fishscales
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Flink,https://t.me/Flinkkkkkk
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Lucrum,https://t.me/LucPro
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Jason,https://t.me/thedoctor_j
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Jeroen | Centrifuge,https://t.me/jeroen_0
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,Miguel,https://t.me/mikiquantumx
6748,C,CFG,"Centrifuge (CFG) is a cryptocurrency . Centrifuge has a current supply of 430,011,123 with 134,482,514 in circulation. The last known price of Centrifuge is 1.15830097 USD and is up 2.17 over the last 24 hours. It is currently trading on 13 active market(s) with $997,359.20 traded over the last 24 hours. More information can be found at https://centrifuge.io/.",https://centrifuge.io/,https://t.me/centrifuge_chat,optimax🌀,https://t.me/mroptimax
