5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,Ⓗ AK (HAI - 4.20),https://t.me/anon
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,Ⓗ⚡️Buddha⚡️,https://t.me/Siddhartha_Gotama
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,Iskander,https://t.me/iskanderam
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,Casartelli - Robert,https://t.me/Casartell1
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,HackenAI Support,https://t.me/Hacken_support
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,Jaquine,https://t.me/Jaquine
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,WaZa,https://t.me/WaZaPepe
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,BVDWFURNES 🇧🇪🇧🇪ⒽⒽⒽ,https://t.me/Bvdwfurnes
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,Zlata,https://t.me/goldaz
5583,H,HAI,"Hacken Token (HAI) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. Hacken Token has a current supply of 1,000,000,000 with 453,664,589 in circulation. The last known price of Hacken Token is 0.13703918 USD and is up 7.23 over the last 24 hours. It is currently trading on 12 active market(s) with $5,003,474.51 traded over the last 24 hours. More information can be found at https://hackenfoundation.com.",https://hackenfoundation.com,https://t.me/hackenclub,Ben,https://t.me/BenShiller
