5,P,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,274,597.41390335. The last known price of Peercoin is 0.79453911 USD and is up 7.34 over the last 24 hours. It is currently trading on 10 active market(s) with $14,780.79 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin,Willy,https://t.me/bananenwilly
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Jon Poole,https://t.me/CoincidenceJon
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Owlbe,https://t.me/owlbe
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,AJ | Will never DM first,https://t.me/Gabrielleisrealgem
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Jamie Cheng,https://t.me/iamjamiecheng
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Eji RYL,https://t.me/Swingdon
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Blasco | I will never PM you first! | 🤖,https://t.me/dblama
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Thomas | I will never pm for funds!,https://t.me/Thomas88888
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Olexiy,https://t.me/olexiyf
9545,N,NFTB,"NFTb (NFTB) is a cryptocurrency launched in 2020and operates on the Binance Smart Chain (BEP20) platform. NFTb has a current supply of 999,800,000 with 106,243,271.92540684 in circulation. The last known price of NFTb is 0.27669195 USD and is up 1.10 over the last 24 hours. It is currently trading on 11 active market(s) with $2,299,308.24 traded over the last 24 hours. More information can be found at https://nftb.io/.",https://nftb.io/,https://t.me/nftbcommunity,Sia,https://t.me/kingkong878
9588,O,O3,"O3 Swap (O3) is a cryptocurrency launched in 2021and operates on the Ethereum platform. O3 Swap has a current supply of 47,858,471.52598687 with 35,729,604.58211324 in circulation. The last known price of O3 Swap is 1.01727376 USD and is down -6.56 over the last 24 hours. It is currently trading on 25 active market(s) with $4,903,961.54 traded over the last 24 hours. More information can be found at https://o3swap.com/swap.",https://o3swap.com/swap,https://t.me/O3LabsOfficial,Will,https://t.me/WillO3Labs
